text,label
",太安堂：拟发行不超5亿元公司债券,用于防控新冠肺炎的医药保障物资采购等,太安堂（002433）2月9日晚间公告，公司拟公开发行不超过5亿元的公司债券，用于防控新型冠状病毒肺炎的医药保障物资采购及公司生产经营相关的补充流动资金以及法律法规允许的其他用途。","[{""start"": 1, ""end"": 4, ""text"": ""太安堂"", ""labels"": [""ORG""]}, {""start"": 22, ""end"": 26, ""text"": ""新冠肺炎"", ""labels"": [""DIS""]}, {""start"": 37, ""end"": 40, ""text"": ""太安堂"", ""labels"": [""ORG""]}, {""start"": 48, ""end"": 52, ""text"": ""2月9日"", ""labels"": [""TIME""]}, {""start"": 80, ""end"": 88, ""text"": ""新型冠状病毒肺炎"", ""labels"": [""DIS""]}]"
她的最初症状是结膜炎，但眼部症状轻微，不用药物可自行缓解眼睛不适。,"[{""start"": 7, ""end"": 10, ""text"": ""结膜炎"", ""labels"": [""SYM""]}]"
人口连续流出，眼下已有16座城市的市域总人口突破千万，而山东“双子星”无一在列。,"[{""start"": 28, ""end"": 30, ""text"": ""山东"", ""labels"": [""LOC""]}]"
",曾奕明教授介绍：“控制新冠肺炎疫情，非常关键的就是管理好传染源，除了病人以外，需要对密切接触者严格管理。","[{""start"": 1, ""end"": 4, ""text"": ""曾奕明"", ""labels"": [""PER""]}, {""start"": 12, ""end"": 16, ""text"": ""新冠肺炎"", ""labels"": [""DIS""]}]"
2月份开市以来，本月北向资金已经合计净流入344.02亿元。,"[{""start"": 0, ""end"": 3, ""text"": ""2月份"", ""labels"": [""TIME""]}]"
在上海，政府也给公司很大的支持，“我们的市级重点实验室主要的聚焦点是医疗图像与医学知识图谱，这一次的在疫情当中实现系统快速研发，其实就是我们在医疗图像的人工智能技术积累基础上，厚积薄发的体现。,"[{""start"": 1, ""end"": 3, ""text"": ""上海"", ""labels"": [""LOC""]}]"
”互联网分析人士尹生接受《每日经济新闻》记者采访表示。,"[{""start"": 12, ""end"": 20, ""text"": ""《每日经济新闻》"", ""labels"": [""ORG""]}]"
",一是针对武汉疫情形势严峻，民航局于1月21日下发通知，对已经购买涉及武汉航班机票的旅客，可免费办理退票。","[{""start"": 5, ""end"": 7, ""text"": ""武汉"", ""labels"": [""LOC""]}, {""start"": 14, ""end"": 17, ""text"": ""民航局"", ""labels"": [""ORG""]}, {""start"": 18, ""end"": 23, ""text"": ""1月21日"", ""labels"": [""TIME""]}, {""start"": 35, ""end"": 37, ""text"": ""武汉"", ""labels"": [""LOC""]}]"
目前各地都在想办法扩张口罩产能，亦不乏如富士康、比亚迪、上汽通用五菱这样的跨界造口罩的企业，这也推升了口罩生产原料和设备的需求。,"[{""start"": 11, ""end"": 13, ""text"": ""口罩"", ""labels"": [""TOOL""]}, {""start"": 20, ""end"": 23, ""text"": ""富士康"", ""labels"": [""ORG""]}, {""start"": 24, ""end"": 27, ""text"": ""比亚迪"", ""labels"": [""ORG""]}, {""start"": 28, ""end"": 34, ""text"": ""上汽通用五菱"", ""labels"": [""ORG""]}, {""start"": 40, ""end"": 42, ""text"": ""口罩"", ""labels"": [""TOOL""]}, {""start"": 51, ""end"": 53, ""text"": ""口罩"", ""labels"": [""TOOL""]}]"
”一位患者通过微信，这样感谢陈红护士。,"[{""start"": 14, ""end"": 16, ""text"": ""陈红"", ""labels"": [""PER""]}]"
"”,印度央行曾在2019年五次降息，以支持印度疲软的经济，但自去年12月通胀飙升以来，印度央行一直在暂停降息，今年1月通胀率再次加速至7.6%，远高于央行2%-6%的目标。","[{""start"": 2, ""end"": 6, ""text"": ""印度央行"", ""labels"": [""ORG""]}, {""start"": 8, ""end"": 13, ""text"": ""2019年"", ""labels"": [""TIME""]}, {""start"": 21, ""end"": 23, ""text"": ""印度"", ""labels"": [""ORG""]}, {""start"": 33, ""end"": 36, ""text"": ""12月"", ""labels"": [""TIME""]}, {""start"": 43, ""end"": 47, ""text"": ""印度央行"", ""labels"": [""ORG""]}, {""start"": 57, ""end"": 59, ""text"": ""1月"", ""labels"": [""TIME""]}, {""start"": 75, ""end"": 77, ""text"": ""央行"", ""labels"": [""ORG""]}]"
",二、1月26日，天津市津南区市场监管局根据举报对天津市旭润惠民大药房连锁有限公司柳盛道分公司进行检查。","[{""start"": 3, ""end"": 8, ""text"": ""1月26日"", ""labels"": [""TIME""]}, {""start"": 9, ""end"": 20, ""text"": ""天津市津南区市场监管局"", ""labels"": [""ORG""]}, {""start"": 25, ""end"": 47, ""text"": ""天津市旭润惠民大药房连锁有限公司柳盛道分公司"", ""labels"": [""ORG""]}]"
同期，湖北省的合同管理面积大于1千万平方米。,"[{""start"": 3, ""end"": 6, ""text"": ""湖北省"", ""labels"": [""LOC""]}]"
",广东省虽然2月23日的新增确诊病例为3例，但从2月16日之后的7天内，新增病例一直为个位数。","[{""start"": 1, ""end"": 4, ""text"": ""广东省"", ""labels"": [""LOC""]}, {""start"": 6, ""end"": 11, ""text"": ""2月23日"", ""labels"": [""TIME""]}, {""start"": 14, ""end"": 18, ""text"": ""确诊病例"", ""labels"": [""TREAT""]}, {""start"": 24, ""end"": 29, ""text"": ""2月16日"", ""labels"": [""TIME""]}]"
",英国保险组合Lloyd‘s,of,London在接受BBC采访时称，一般体育比赛的合同中，会明确表示传染病导致比赛中止的，不会进行赔付。","[{""start"": 1, ""end"": 7, ""text"": ""英国保险组合"", ""labels"": [""ORG""]}, {""start"": 7, ""end"": 24, ""text"": ""Lloyd‘s,of,London"", ""labels"": [""ORG""]}, {""start"": 27, ""end"": 30, ""text"": ""BBC"", ""labels"": [""ORG""]}]"
",为了使消费者及时了解并使用该服务，在新华社经济参考报和中国信息通信研究院的主导下，vivo集结公司的研发、产品、项目等人员，在2小时内上线精准推送服务，从而利用自身手机系统能力对用户进行精准、实时的服务送达，并在一天之内将“密切接触者测量仪”开发成为快应用。","[{""start"": 19, ""end"": 27, ""text"": ""新华社经济参考报"", ""labels"": [""ORG""]}, {""start"": 28, ""end"": 37, ""text"": ""中国信息通信研究院"", ""labels"": [""ORG""]}, {""start"": 42, ""end"": 50, ""text"": ""vivo集结公司"", ""labels"": [""ORG""]}]"
",如何尽力避免“假阴性”的出现？","[{""start"": 9, ""end"": 11, ""text"": ""阴性"", ""labels"": [""TREAT""]}]"
作为世界上最繁忙的港口和中国出口的主要门户，过去三周里，上海港的集装箱吞吐量下降了近1/4。,"[{""start"": 12, ""end"": 14, ""text"": ""中国"", ""labels"": [""LOC""]}, {""start"": 28, ""end"": 31, ""text"": ""上海港"", ""labels"": [""LOC""]}]"
基于我看到的病例，还没有以结膜炎为首发表现的。,"[{""start"": 13, ""end"": 16, ""text"": ""结膜炎"", ""labels"": [""DIS""]}]"
向武汉派驻国家级医疗专家指导医疗救治工作，对重症病例实行“一人一案”，尽最大努力减少重症和死亡。,"[{""start"": 1, ""end"": 3, ""text"": ""武汉"", ""labels"": [""LOC""]}]"
",美凯龙表示，此次免租安排系公司在新型冠状病毒肺炎疫情疫情背景下，履行上市公司社会责任的表现，不会影响公司的持续经营能力及长期发展，有助于行业生态的可持续健康发展。","[{""start"": 1, ""end"": 4, ""text"": ""美凯龙"", ""labels"": [""PER""]}, {""start"": 17, ""end"": 25, ""text"": ""新型冠状病毒肺炎"", ""labels"": [""DIS""]}]"
”阿里方面表示，检测变异病毒需要拼接出一个病毒的完整基因组，目前可以百分之百检测到变异病毒。,"[{""start"": 1, ""end"": 3, ""text"": ""阿里"", ""labels"": [""LOC""]}]"
受防控疫情影响，各地企业延迟复工，主产地能源局要求不得召回休假人员，煤矿大省山西、山东、陕西、内蒙等地复产时间不早于2月9日。,"[{""start"": 38, ""end"": 40, ""text"": ""山西"", ""labels"": [""LOC""]}, {""start"": 41, ""end"": 43, ""text"": ""山东"", ""labels"": [""LOC""]}, {""start"": 44, ""end"": 46, ""text"": ""陕西"", ""labels"": [""LOC""]}, {""start"": 47, ""end"": 49, ""text"": ""内蒙"", ""labels"": [""LOC""]}, {""start"": 58, ""end"": 62, ""text"": ""2月9日"", ""labels"": [""TIME""]}]"
",新京报记者,徐倩,?,责任编辑：赵慧芳","[{""start"": 1, ""end"": 4, ""text"": ""新京报"", ""labels"": [""ORG""]}, {""start"": 7, ""end"": 9, ""text"": ""徐倩"", ""labels"": [""PER""]}, {""start"": 17, ""end"": 20, ""text"": ""赵慧芳"", ""labels"": [""PER""]}]"
",2019年中国5G智能手机出货量达到890万部。","[{""start"": 1, ""end"": 6, ""text"": ""2019年"", ""labels"": [""TIME""]}]"
",于是乎，一切又回到了去年5月6月的状态——市场逐步加大降息押注，各路专家措辞出现温和转变，而美联储“不降息”的立场依旧“稳如泰山”。","[{""start"": 13, ""end"": 17, ""text"": ""5月6月"", ""labels"": [""TIME""]}, {""start"": 47, ""end"": 50, ""text"": ""美联储"", ""labels"": [""ORG""]}]"
",2013年8月，利普金等人公布成果，他们在一只埃及墓蝠（Taphozous,perforatus）的粪便内检测到一段基因组片段序列与首个病例分离出的病毒一致。","[{""start"": 1, ""end"": 8, ""text"": ""2013年8月"", ""labels"": [""TIME""]}, {""start"": 9, ""end"": 12, ""text"": ""利普金"", ""labels"": [""PER""]}]"
但拨备覆盖率变化不大，依然远远在监管红线以下，2019年仅为71.93%。,"[{""start"": 23, ""end"": 28, ""text"": ""2019年"", ""labels"": [""TIME""]}]"
比如四川省西南石油大学南充校区医院副院长在明知自己的两名亲戚已经出现发热症状和肺炎影像学特征，未报疾控中心，先后将两人收进校区医院治疗。,"[{""start"": 2, ""end"": 5, ""text"": ""四川省"", ""labels"": [""LOC""]}, {""start"": 5, ""end"": 11, ""text"": ""西南石油大学"", ""labels"": [""ORG""]}, {""start"": 34, ""end"": 36, ""text"": ""发热"", ""labels"": [""SYM""]}, {""start"": 39, ""end"": 41, ""text"": ""肺炎"", ""labels"": [""DIS""]}]"
",根据公告，MSCI中国A,股在岸指数（MSCI,China,A,Onshore,Indexes）增加了六只成分股，分别是金山办公、京沪高铁、上海莱士、深科技、天风证券、中天金融，没有成分股被剔除。","[{""start"": 6, ""end"": 12, ""text"": ""MSCI中国"", ""labels"": [""ORG""]}, {""start"": 61, ""end"": 65, ""text"": ""金山办公"", ""labels"": [""ORG""]}, {""start"": 66, ""end"": 70, ""text"": ""京沪高铁"", ""labels"": [""ORG""]}, {""start"": 71, ""end"": 75, ""text"": ""上海莱士"", ""labels"": [""ORG""]}, {""start"": 76, ""end"": 79, ""text"": ""深科技"", ""labels"": [""ORG""]}, {""start"": 80, ""end"": 84, ""text"": ""天风证券"", ""labels"": [""ORG""]}, {""start"": 85, ""end"": 89, ""text"": ""中天金融"", ""labels"": [""ORG""]}]"
",热点栏目,自选股,数据中心,行情中心,资金流向,模拟交易,客户端,新浪财经讯,2月18日消息，截止今日开盘，沪指报2981.41点，跌0.07%；深成指报11244.77点，涨0.03%；创指报2149.30点，涨0.15%。","[{""start"": 34, ""end"": 39, ""text"": ""新浪财经讯"", ""labels"": [""ORG""]}, {""start"": 40, ""end"": 44, ""text"": ""2月18"", ""labels"": [""TIME""]}]"
"原标题：国家卫健委：出院后核酸检测阳性患者未发现再传染现象?,国家卫生健康委医政医管局监察专员郭燕红回答记者提问。","[{""start"": 4, ""end"": 9, ""text"": ""国家卫健委"", ""labels"": [""ORG""]}, {""start"": 13, ""end"": 17, ""text"": ""核酸检测"", ""labels"": [""TREAT""]}, {""start"": 17, ""end"": 19, ""text"": ""阳性"", ""labels"": [""TREAT""]}, {""start"": 31, ""end"": 43, ""text"": ""国家卫生健康委医政医管局"", ""labels"": [""ORG""]}, {""start"": 47, ""end"": 50, ""text"": ""郭燕红"", ""labels"": [""PER""]}]"
",2月19日，济南市社保中心发布通知称，根据山东省人社厅要求，即日起暂停受理2020年2月份企业社会保险的申报和缴纳业务。","[{""start"": 1, ""end"": 6, ""text"": ""2月19日"", ""labels"": [""TIME""]}, {""start"": 7, ""end"": 14, ""text"": ""济南市社保中心"", ""labels"": [""ORG""]}, {""start"": 22, ""end"": 28, ""text"": ""山东省人社厅"", ""labels"": [""ORG""]}, {""start"": 38, ""end"": 46, ""text"": ""2020年2月份"", ""labels"": [""TIME""]}]"
”邓山城说。,"[{""start"": 1, ""end"": 4, ""text"": ""邓山城"", ""labels"": [""PER""]}]"
演习原定于3月18至29日在印度安得拉邦维沙卡帕特南港的东部海岸举行。,"[{""start"": 5, ""end"": 9, ""text"": ""3月18"", ""labels"": [""TIME""]}, {""start"": 10, ""end"": 13, ""text"": ""29日"", ""labels"": [""TIME""]}, {""start"": 14, ""end"": 27, ""text"": ""印度安得拉邦维沙卡帕特南港"", ""labels"": [""LOC""]}]"
该公司称，希望向柳州投放100万只口罩。,"[{""start"": 8, ""end"": 10, ""text"": ""柳州"", ""labels"": [""LOC""]}, {""start"": 17, ""end"": 19, ""text"": ""口罩"", ""labels"": [""TOOL""]}]"
",融创中国公司已向武汉以及周边地区捐款总计1.1亿元人民币。","[{""start"": 1, ""end"": 7, ""text"": ""融创中国公司"", ""labels"": [""ORG""]}, {""start"": 9, ""end"": 11, ""text"": ""武汉"", ""labels"": [""LOC""]}]"
",张姚烁宸，一位华中师范大学本科在校学生。","[{""start"": 1, ""end"": 5, ""text"": ""张姚烁宸"", ""labels"": [""PER""]}, {""start"": 8, ""end"": 14, ""text"": ""华中师范大学"", ""labels"": [""ORG""]}]"
截至2020年1月30日下午17时，共有48家会员单位（含子公司、股东单位等）先后捐赠资金及紧缺物资超过3.69亿元；本期新增27家会员单位捐赠资金或物资1.35亿元。,"[{""start"": 2, ""end"": 17, ""text"": ""2020年1月30日下午17时"", ""labels"": [""TIME""]}]"
",北京每千人医生数5.06人排名第二位，杭州每千人医生数4.58人排名第三位。","[{""start"": 1, ""end"": 3, ""text"": ""北京"", ""labels"": [""LOC""]}, {""start"": 20, ""end"": 22, ""text"": ""杭州"", ""labels"": [""LOC""]}]"
",人手缺、时间紧、任务重，刘炜紧急调动了公司上下全部的留守人员，整个过程可谓争分夺秒。","[{""start"": 13, ""end"": 15, ""text"": ""刘炜"", ""labels"": [""PER""]}]"
",据不完全统计，截至2月25日17时，全国城商行、民营银行提供疫情防控和复工复产专项授信等信贷支持1484.18亿元；捐赠款项及物资4.88亿元。","[{""start"": 10, ""end"": 18, ""text"": ""2月25日17时"", ""labels"": [""TIME""]}]"
按照计划，中韩石化将在10天内生产约5700吨SZ30S聚丙烯。,"[{""start"": 5, ""end"": 9, ""text"": ""中韩石化"", ""labels"": [""ORG""]}]"
",为配套支持小微企业的十二项措施，中行浙江省分行2月7日正式推出专项信贷产品“战疫贷”，主要用于支持抗疫相关的医药销售、医药制造、医疗器械生产等领域的小微企业等。","[{""start"": 17, ""end"": 24, ""text"": ""中行浙江省分行"", ""labels"": [""ORG""]}, {""start"": 24, ""end"": 28, ""text"": ""2月7日"", ""labels"": [""TIME""]}]"
"原标题：银保监会：疫情防控期内,可考虑将1月23日后湖北各财险有效车险保单保障期限自动延长一个月或适当时间,来源：财联社,财联社2月10日讯，财联社记者独家获悉，银保监会财险部昨日下发《关于做好新冠肺炎疫情防控期间车险服务有关工作的通知》，通知指出，中国保险行业协会应倡导财险业全力配合湖北省机动车停驶政策，在疫情防控期内，可考虑将2020年1月23日以后湖北地区各财产保险机构有效的交强险和商车险保单的保障期限自动延长一个月或适当时间，同时制订好有关操作细则。","[{""start"": 4, ""end"": 8, ""text"": ""银保监会"", ""labels"": [""ORG""]}, {""start"": 20, ""end"": 25, ""text"": ""1月23日"", ""labels"": [""TIME""]}, {""start"": 26, ""end"": 28, ""text"": ""湖北"", ""labels"": [""LOC""]}, {""start"": 57, ""end"": 60, ""text"": ""财联社"", ""labels"": [""ORG""]}, {""start"": 61, ""end"": 64, ""text"": ""财联社"", ""labels"": [""ORG""]}, {""start"": 64, ""end"": 69, ""text"": ""2月10日"", ""labels"": [""TIME""]}, {""start"": 81, ""end"": 88, ""text"": ""银保监会财险部"", ""labels"": [""ORG""]}, {""start"": 97, ""end"": 101, ""text"": ""新冠肺炎"", ""labels"": [""DIS""]}, {""start"": 125, ""end"": 133, ""text"": ""中国保险行业协会"", ""labels"": [""ORG""]}, {""start"": 143, ""end"": 146, ""text"": ""湖北省"", ""labels"": [""LOC""]}, {""start"": 166, ""end"": 176, ""text"": ""2020年1月23日"", ""labels"": [""TIME""]}, {""start"": 178, ""end"": 180, ""text"": ""湖北"", ""labels"": [""LOC""]}]"
北京恒兴西站物业管理中心有限公司党支部书记崔艳荣是西站地区咨询台问询处的负责人，她坦言，刚刚发布这个消息的时候，好多志愿者很不情愿。,"[{""start"": 0, ""end"": 16, ""text"": ""北京恒兴西站物业管理中心有限公司"", ""labels"": [""ORG""]}, {""start"": 21, ""end"": 24, ""text"": ""崔艳荣"", ""labels"": [""PER""]}]"
